names,i,j,namei,namej,ABC,a_sig,Pi,Pj
abdom_aorti_aneur_has-addis_disea_has,0,1,abdom_aorti_aneur_has,addis_disea_has,1.2770485,True,0.038573333222918754,0.015825169555388093
abdom_aorti_aneur_has-alcoh_misus_has,0,2,abdom_aorti_aneur_has,alcoh_misus_has,1.180604,True,0.038573333222918754,0.046183658090214234
abdom_aorti_aneur_has-anxie_has,0,3,abdom_aorti_aneur_has,anxie_has,1.3504535,True,0.038573333222918754,0.10254478001275288
abdom_aorti_aneur_has-aplas_anaem_has,0,4,abdom_aorti_aneur_has,aplas_anaem_has,1.7625685,True,0.038573333222918754,0.0036436811116539827
abdom_aorti_aneur_has-asbes_has,0,5,abdom_aorti_aneur_has,asbes_has,1.9352535,True,0.038573333222918754,0.012549997101617298
abdom_aorti_aneur_has-asthm_has,0,6,abdom_aorti_aneur_has,asthm_has,1.1969940000000001,True,0.038573333222918754,0.1338928592131305
abdom_aorti_aneur_has-atria_fibri_has,0,7,abdom_aorti_aneur_has,atria_fibri_has,1.588375,True,0.038573333222918754,0.2630944789950065
abdom_aorti_aneur_has-autis_has,0,8,abdom_aorti_aneur_has,autis_has,0.8053185,False,0.038573333222918754,0.00026085444322068285
abdom_aorti_aneur_has-benig_prost_hyper_has,0,9,abdom_aorti_aneur_has,benig_prost_hyper_has,1.2217045,True,0.038573333222918754,0.38253683016305473
abdom_aorti_aneur_has-bipol_affec_disor_has,0,10,abdom_aorti_aneur_has,bipol_affec_disor_has,1.1922885,False,0.038573333222918754,0.0031965020661328123
abdom_aorti_aneur_has-bronc_has,0,11,abdom_aorti_aneur_has,bronc_has,1.7491780000000001,True,0.038573333222918754,0.026172395803141846
abdom_aorti_aneur_has-cance_haema_has,0,12,abdom_aorti_aneur_has,cance_haema_has,1.3333355,True,0.038573333222918754,0.027613306060932284
abdom_aorti_aneur_has-cance_skin_excl_melan_has,0,13,abdom_aorti_aneur_has,cance_skin_excl_melan_has,1.18805,True,0.038573333222918754,0.1541525543032702
abdom_aorti_aneur_has-cance_solid_organ_any_has,0,14,abdom_aorti_aneur_has,cance_solid_organ_any_has,1.3582494999999999,True,0.038573333222918754,0.2225792293614449
abdom_aorti_aneur_has-cardi_condu_disor_has,0,15,abdom_aorti_aneur_has,cardi_condu_disor_has,1.708867,True,0.038573333222918754,0.03408912112755368
abdom_aorti_aneur_has-cardi_any_has,0,16,abdom_aorti_aneur_has,cardi_any_has,1.767575,True,0.038573333222918754,0.014467070231953427
abdom_aorti_aneur_has-catar_has,0,17,abdom_aorti_aneur_has,catar_has,1.2084255,True,0.038573333222918754,0.42657982560017227
abdom_aorti_aneur_has-cereb_palsy_has,0,18,abdom_aorti_aneur_has,cereb_palsy_has,0.614525,False,0.038573333222918754,0.0004927250594168454
abdom_aorti_aneur_has-chron_liver_disea_any_has,0,19,abdom_aorti_aneur_has,chron_liver_disea_any_has,1.839629,True,0.038573333222918754,0.016450392109774174
abdom_aorti_aneur_has-chron_obstr_pulmo_disea_has,0,20,abdom_aorti_aneur_has,chron_obstr_pulmo_disea_has,2.097,True,0.038573333222918754,0.15097675497072632
abdom_aorti_aneur_has-chron_pancr_has,0,21,abdom_aorti_aneur_has,chron_pancr_has,1.846486,True,0.038573333222918754,0.017286782546767476
abdom_aorti_aneur_has-conne_tissu_disea_any_excl_ra_has,0,22,abdom_aorti_aneur_has,conne_tissu_disea_any_excl_ra_has,1.155602,True,0.038573333222918754,0.05149597952913703
abdom_aorti_aneur_has-coron_heart_disea_any_has,0,23,abdom_aorti_aneur_has,coron_heart_disea_any_has,1.716316,True,0.038573333222918754,0.3589439949650952
abdom_aorti_aneur_has-cysti_fibro_has,0,24,abdom_aorti_aneur_has,cysti_fibro_has,0.9502723,False,0.038573333222918754,5.382710733125202e-05
abdom_aorti_aneur_has-deafness_has,0,25,abdom_aorti_aneur_has,deafness_has,1.1607655000000001,True,0.038573333222918754,0.31868959977475425
abdom_aorti_aneur_has-demen_has,0,26,abdom_aorti_aneur_has,demen_has,1.2579164999999999,True,0.038573333222918754,0.10114941576885812
abdom_aorti_aneur_has-depre_has,0,27,abdom_aorti_aneur_has,depre_has,1.401348,True,0.038573333222918754,0.1129789577415802
abdom_aorti_aneur_has-diabe_eye_disea_has,0,28,abdom_aorti_aneur_has,diabe_eye_disea_has,0.98490815,False,0.038573333222918754,0.10732297092508095
abdom_aorti_aneur_has-diver_disea_has,0,29,abdom_aorti_aneur_has,diver_disea_has,1.6760625,True,0.038573333222918754,0.20477901902167162
abdom_aorti_aneur_has-eatin_disor_has,0,30,abdom_aorti_aneur_has,eatin_disor_has,0.94319095,False,0.038573333222918754,0.00011179476138029266
abdom_aorti_aneur_has-endom_has,0,31,abdom_aorti_aneur_has,endom_has,1.2088355,False,0.038573333222918754,2.48432803067317e-05
abdom_aorti_aneur_has-epile_has,0,32,abdom_aorti_aneur_has,epile_has,1.293185,True,0.038573333222918754,0.02374603542651772
abdom_aorti_aneur_has-glaucoma_has,0,33,abdom_aorti_aneur_has,glaucoma_has,0.98321755,False,0.038573333222918754,0.08370943299353246
abdom_aorti_aneur_has-gout_has,0,34,abdom_aorti_aneur_has,gout_has,1.366058,True,0.038573333222918754,0.16507117599807877
abdom_aorti_aneur_has-heart_failu_has,0,35,abdom_aorti_aneur_has,heart_failu_has,1.935013,True,0.038573333222918754,0.14988365063723014
abdom_aorti_aneur_has-heart_valve_disor_any_has,0,36,abdom_aorti_aneur_has,heart_valve_disor_any_has,2.02158,True,0.038573333222918754,0.11642389261078033
abdom_aorti_aneur_has-hiv_has,0,37,abdom_aorti_aneur_has,hiv_has,1.173322,False,0.038573333222918754,0.00013663804168702434
abdom_aorti_aneur_has-hyper_has,0,38,abdom_aorti_aneur_has,hyper_has,1.4062904999999999,True,0.038573333222918754,0.006446831239596876
abdom_aorti_aneur_has-hyperten_has,0,39,abdom_aorti_aneur_has,hyperten_has,1.2247620000000001,True,0.038573333222918754,0.7296305804218389
abdom_aorti_aneur_has-immun_has,0,40,abdom_aorti_aneur_has,immun_has,1.2508655,False,0.038573333222918754,0.0011593530809808127
abdom_aorti_aneur_has-infla_bowel_disea_any_has,0,41,abdom_aorti_aneur_has,infla_bowel_disea_any_has,1.316741,True,0.038573333222918754,0.015787904634927998
abdom_aorti_aneur_has-intel_disab_or_down_syndr_has,0,42,abdom_aorti_aneur_has,intel_disab_or_down_syndr_has,0.647127,False,0.038573333222918754,0.003415951042175609
abdom_aorti_aneur_has-lab_ckd_has,0,43,abdom_aorti_aneur_has,lab_ckd_has,1.3753600000000001,True,0.038573333222918754,0.4502761744660765
abdom_aorti_aneur_has-macul_degen_has,0,44,abdom_aorti_aneur_has,macul_degen_has,1.3002690000000001,True,0.038573333222918754,0.09406079978800401
abdom_aorti_aneur_has-motor_neuro_disea_has,0,45,abdom_aorti_aneur_has,motor_neuro_disea_has,0.8706265,False,0.038573333222918754,0.0008281093435577233
abdom_aorti_aneur_has-multi_scler_has,0,46,abdom_aorti_aneur_has,multi_scler_has,1.187706,False,0.038573333222918754,0.0014036453373303412
abdom_aorti_aneur_has-myast_gravi_has,0,47,abdom_aorti_aneur_has,myast_gravi_has,1.00847065,False,0.038573333222918754,0.0018922298500293978
abdom_aorti_aneur_has-neuro_any_has,0,48,abdom_aorti_aneur_has,neuro_any_has,1.2979605,True,0.038573333222918754,0.06911814636004537
abdom_aorti_aneur_has-obses_compu_disor_has,0,49,abdom_aorti_aneur_has,obses_compu_disor_has,1.3576605,False,0.038573333222918754,0.0017638729017779508
abdom_aorti_aneur_has-osteoarthritis_has,0,50,abdom_aorti_aneur_has,osteoarthritis_has,1.172562,True,0.038573333222918754,0.44524541020396335
abdom_aorti_aneur_has-osteo_or_mof_has,0,51,abdom_aorti_aneur_has,osteo_or_mof_has,1.4395615,True,0.038573333222918754,0.10651970486182996
abdom_aorti_aneur_has-other_haemolytic_anaemia_has,0,52,abdom_aorti_aneur_has,other_haemolytic_anaemia_has,1.4292375,False,0.038573333222918754,0.0019005109434649752
abdom_aorti_aneur_has-parki_disea_has,0,53,abdom_aorti_aneur_has,parki_disea_has,0.852608,False,0.038573333222918754,0.024772891012529295
abdom_aorti_aneur_has-perip_arter_disea_has,0,54,abdom_aorti_aneur_has,perip_arter_disea_has,3.59781,True,0.038573333222918754,0.07444288943912154
abdom_aorti_aneur_has-polyc_ovari_syndr_has,0,55,abdom_aorti_aneur_has,polyc_ovari_syndr_has,1.0811063,False,0.038573333222918754,4.140546717788617e-06
abdom_aorti_aneur_has-post_traum_stres_disor_has,0,56,abdom_aorti_aneur_has,post_traum_stres_disor_has,1.2164545,False,0.038573333222918754,0.013477479566401948
abdom_aorti_aneur_has-prima_pulmo_hyper_has,0,57,abdom_aorti_aneur_has,prima_pulmo_hyper_has,1.841327,True,0.038573333222918754,0.0059499656334622425
abdom_aorti_aneur_has-psori_has,0,58,abdom_aorti_aneur_has,psori_has,1.359099,True,0.038573333222918754,0.050713416199474975
abdom_aorti_aneur_has-pulmo_fibro_has,0,59,abdom_aorti_aneur_has,pulmo_fibro_has,2.326055,True,0.038573333222918754,0.015092292786339508
abdom_aorti_aneur_has-respi_failu_has,0,60,abdom_aorti_aneur_has,respi_failu_has,2.5467,True,0.038573333222918754,0.021588810586549847
abdom_aorti_aneur_has-rheum_arthr_has,0,61,abdom_aorti_aneur_has,rheum_arthr_has,1.3092234999999999,True,0.038573333222918754,0.026321455484982235
abdom_aorti_aneur_has-sarco_has,0,62,abdom_aorti_aneur_has,sarco_has,1.00331566,False,0.038573333222918754,0.0031923615194150235
abdom_aorti_aneur_has-schizophrenia_schizotypal_and_delusional_disorders_has,0,63,abdom_aorti_aneur_has,schizophrenia_schizotypal_and_delusional_disorders_has,0.9238277500000001,False,0.038573333222918754,0.0028569772352741458
abdom_aorti_aneur_has-sickl_cell_disea_has,0,64,abdom_aorti_aneur_has,sickl_cell_disea_has,1.328343,False,0.038573333222918754,0.00022773006947837392
abdom_aorti_aneur_has-sleep_apnoe_has,0,65,abdom_aorti_aneur_has,sleep_apnoe_has,1.52224,True,0.038573333222918754,0.01481901670296546
abdom_aorti_aneur_has-strok_tia_any_has,0,66,abdom_aorti_aneur_has,strok_tia_any_has,1.54319,True,0.038573333222918754,0.16143991652657816
abdom_aorti_aneur_has-subar_haemo_has,0,67,abdom_aorti_aneur_has,subar_haemo_has,1.616099,True,0.038573333222918754,0.004194373825119869
abdom_aorti_aneur_has-subst_misus_has,0,68,abdom_aorti_aneur_has,subst_misus_has,1.2767395000000001,False,0.038573333222918754,0.00781321165646712
abdom_aorti_aneur_has-supra_tachy_has,0,69,abdom_aorti_aneur_has,supra_tachy_has,1.78458,True,0.038573333222918754,0.021004993499341654
abdom_aorti_aneur_has-thala_has,0,70,abdom_aorti_aneur_has,thala_has,0.9540421,False,0.038573333222918754,0.0010309961327293656
abdom_aorti_aneur_has-thyro_disea_has,0,71,abdom_aorti_aneur_has,thyro_disea_has,1.3360475,True,0.038573333222918754,0.0764924600644269
abdom_aorti_aneur_has-tuber_has,0,72,abdom_aorti_aneur_has,tuber_has,1.02186525,False,0.038573333222918754,0.02014375978204162
abdom_aorti_aneur_has-type_1_diabe_melli_has,0,73,abdom_aorti_aneur_has,type_1_diabe_melli_has,1.0614144,False,0.038573333222918754,0.001995743517974113
abdom_aorti_aneur_has-type_ii_diabe_melli_has,0,74,abdom_aorti_aneur_has,type_ii_diabe_melli_has,1.08771305,True,0.038573333222918754,0.23492633967389054
abdom_aorti_aneur_has-upper_gi_acid_disor_any_has,0,75,abdom_aorti_aneur_has,upper_gi_acid_disor_any_has,1.4693114999999999,True,0.038573333222918754,0.11637420605016686
abdom_aorti_aneur_has-uveit_any_has,0,76,abdom_aorti_aneur_has,uveit_any_has,1.020217,False,0.038573333222918754,0.017059052477289102
abdom_aorti_aneur_has-venou_throm_any_has,0,77,abdom_aorti_aneur_has,venou_throm_any_has,1.668825,True,0.038573333222918754,0.06876205934231557
