names,i,j,namei,namej,ABC,a_sig,Pi,Pj
abdom_aorti_aneur_has-addis_disea_has,0,1,abdom_aorti_aneur_has,addis_disea_has,1.2566045,False,0.0007275283453400089,0.005281954101809727
abdom_aorti_aneur_has-alcoh_misus_has,0,2,abdom_aorti_aneur_has,alcoh_misus_has,2.162035,True,0.0007275283453400089,0.08144999348665502
abdom_aorti_aneur_has-anxie_has,0,3,abdom_aorti_aneur_has,anxie_has,1.7045985,True,0.0007275283453400089,0.13116033397483637
abdom_aorti_aneur_has-aplas_anaem_has,0,4,abdom_aorti_aneur_has,aplas_anaem_has,1.1313945,False,0.0007275283453400089,0.0008541084459650442
abdom_aorti_aneur_has-asbes_has,0,5,abdom_aorti_aneur_has,asbes_has,0.97506245,False,0.0007275283453400089,0.00015115876094057618
abdom_aorti_aneur_has-asthm_has,0,6,abdom_aorti_aneur_has,asthm_has,1.7026925,True,0.0007275283453400089,0.12384572466493142
abdom_aorti_aneur_has-atria_fibri_has,0,7,abdom_aorti_aneur_has,atria_fibri_has,11.725,True,0.0007275283453400089,0.01782813125987755
abdom_aorti_aneur_has-autis_has,0,8,abdom_aorti_aneur_has,autis_has,0.98315445,False,0.0007275283453400089,0.002112535854120735
abdom_aorti_aneur_has-benig_prost_hyper_has,0,9,abdom_aorti_aneur_has,benig_prost_hyper_has,2.740545,True,0.0007275283453400089,0.025507733675468287
abdom_aorti_aneur_has-bipol_affec_disor_has,0,10,abdom_aorti_aneur_has,bipol_affec_disor_has,3.984705,True,0.0007275283453400089,0.005537572169091351
abdom_aorti_aneur_has-bronc_has,0,11,abdom_aorti_aneur_has,bronc_has,2.02245,False,0.0007275283453400089,0.003182936510862539
abdom_aorti_aneur_has-cance_haema_has,0,12,abdom_aorti_aneur_has,cance_haema_has,2.77276,True,0.0007275283453400089,0.006246666519194705
abdom_aorti_aneur_has-cance_skin_excl_melan_has,0,13,abdom_aorti_aneur_has,cance_skin_excl_melan_has,2.347655,True,0.0007275283453400089,0.010080937528419076
abdom_aorti_aneur_has-cance_solid_organ_any_has,0,14,abdom_aorti_aneur_has,cance_solid_organ_any_has,3.486825,True,0.0007275283453400089,0.02280162317472724
abdom_aorti_aneur_has-cardi_condu_disor_has,0,15,abdom_aorti_aneur_has,cardi_condu_disor_has,5.51274,True,0.0007275283453400089,0.0010273880011896072
abdom_aorti_aneur_has-cardi_any_has,0,16,abdom_aorti_aneur_has,cardi_any_has,10.59955,True,0.0007275283453400089,0.004850598613271985
abdom_aorti_aneur_has-catar_has,0,17,abdom_aorti_aneur_has,catar_has,2.34859,True,0.0007275283453400089,0.01902019628518128
abdom_aorti_aneur_has-cereb_palsy_has,0,18,abdom_aorti_aneur_has,cereb_palsy_has,3.04167,True,0.0007275283453400089,0.001376404977670287
abdom_aorti_aneur_has-chron_liver_disea_any_has,0,19,abdom_aorti_aneur_has,chron_liver_disea_any_has,3.4224550000000002,True,0.0007275283453400089,0.026073042862725725
abdom_aorti_aneur_has-chron_obstr_pulmo_disea_has,0,20,abdom_aorti_aneur_has,chron_obstr_pulmo_disea_has,5.23391,True,0.0007275283453400089,0.023903976089879243
abdom_aorti_aneur_has-chron_pancr_has,0,21,abdom_aorti_aneur_has,chron_pancr_has,6.206455,True,0.0007275283453400089,0.007165908414995932
abdom_aorti_aneur_has-conne_tissu_disea_any_excl_ra_has,0,22,abdom_aorti_aneur_has,conne_tissu_disea_any_excl_ra_has,1.4502605,False,0.0007275283453400089,0.00938536144148927
abdom_aorti_aneur_has-coron_heart_disea_any_has,0,23,abdom_aorti_aneur_has,coron_heart_disea_any_has,8.05103,True,0.0007275283453400089,0.05355812976057927
abdom_aorti_aneur_has-cysti_fibro_has,0,24,abdom_aorti_aneur_has,cysti_fibro_has,0.99068889,False,0.0007275283453400089,8.602531110439294e-05
abdom_aorti_aneur_has-deafness_has,0,25,abdom_aorti_aneur_has,deafness_has,1.24121,False,0.0007275283453400089,0.057102372578080256
abdom_aorti_aneur_has-demen_has,0,26,abdom_aorti_aneur_has,demen_has,5.013075,True,0.0007275283453400089,0.0013297055230707595
abdom_aorti_aneur_has-depre_has,0,27,abdom_aorti_aneur_has,depre_has,1.9909810000000001,True,0.0007275283453400089,0.13970879203258146
abdom_aorti_aneur_has-diabe_eye_disea_has,0,28,abdom_aorti_aneur_has,diabe_eye_disea_has,1.9024255,True,0.0007275283453400089,0.03293417588980895
abdom_aorti_aneur_has-diver_disea_has,0,29,abdom_aorti_aneur_has,diver_disea_has,2.707395,True,0.0007275283453400089,0.03831075783383351
abdom_aorti_aneur_has-eatin_disor_has,0,30,abdom_aorti_aneur_has,eatin_disor_has,0.8332655,False,0.0007275283453400089,0.0003834271009224371
abdom_aorti_aneur_has-endom_has,0,31,abdom_aorti_aneur_has,endom_has,1.05106805,False,0.0007275283453400089,1.5976129205101548e-05
abdom_aorti_aneur_has-epile_has,0,32,abdom_aorti_aneur_has,epile_has,2.44969,True,0.0007275283453400089,0.019720688104174194
abdom_aorti_aneur_has-glaucoma_has,0,33,abdom_aorti_aneur_has,glaucoma_has,3.99352,True,0.0007275283453400089,0.0059984220500077425
abdom_aorti_aneur_has-gout_has,0,34,abdom_aorti_aneur_has,gout_has,2.114135,True,0.0007275283453400089,0.05758780111931219
abdom_aorti_aneur_has-heart_failu_has,0,35,abdom_aorti_aneur_has,heart_failu_has,15.68975,True,0.0007275283453400089,0.011577777941635514
abdom_aorti_aneur_has-heart_valve_disor_any_has,0,36,abdom_aorti_aneur_has,heart_valve_disor_any_has,39.9549,True,0.0007275283453400089,0.009139574838333862
abdom_aorti_aneur_has-hiv_has,0,37,abdom_aorti_aneur_has,hiv_has,1.01858875,False,0.0007275283453400089,0.0021235962512627287
abdom_aorti_aneur_has-hyper_has,0,38,abdom_aorti_aneur_has,hyper_has,3.54178,True,0.0007275283453400089,0.0013530552503705233
abdom_aorti_aneur_has-hyperten_has,0,39,abdom_aorti_aneur_has,hyperten_has,3.064225,True,0.0007275283453400089,0.2157883482402908
