names,i,j,namei,namej,ABC,a_sig,Pi,Pj
abdom_aorti_aneur_has-addis_disea_has,0,1,abdom_aorti_aneur_has,addis_disea_has,1.2849385,False,0.00025969160007493586,0.01296649203160227
abdom_aorti_aneur_has-alcoh_misus_has,0,2,abdom_aorti_aneur_has,alcoh_misus_has,1.714875,True,0.00025969160007493586,0.048577833190136886
abdom_aorti_aneur_has-anxie_has,0,3,abdom_aorti_aneur_has,anxie_has,1.753123,True,0.00025969160007493586,0.23030768932615844
abdom_aorti_aneur_has-aplas_anaem_has,0,4,abdom_aorti_aneur_has,aplas_anaem_has,1.1894185,False,0.00025969160007493586,0.0008191267385448226
abdom_aorti_aneur_has-asbes_has,0,5,abdom_aorti_aneur_has,asbes_has,1.112641,False,0.00025969160007493586,1.6795974134199833e-05
abdom_aorti_aneur_has-asthm_has,0,6,abdom_aorti_aneur_has,asthm_has,1.8333535,True,0.00025969160007493586,0.15998811361830503
abdom_aorti_aneur_has-atria_fibri_has,0,7,abdom_aorti_aneur_has,atria_fibri_has,11.401299999999999,True,0.00025969160007493586,0.008373439104903778
abdom_aorti_aneur_has-autis_has,0,8,abdom_aorti_aneur_has,autis_has,0.93079075,False,0.00025969160007493586,0.0008888946311022681
abdom_aorti_aneur_has-benig_prost_hyper_has,0,9,abdom_aorti_aneur_has,benig_prost_hyper_has,0.9456353,False,0.00025969160007493586,2.3255964185815153e-05
abdom_aorti_aneur_has-bipol_affec_disor_has,0,10,abdom_aorti_aneur_has,bipol_affec_disor_has,1.05929,False,0.00025969160007493586,0.00804914760431269
abdom_aorti_aneur_has-bronc_has,0,11,abdom_aorti_aneur_has,bronc_has,2.216805,False,0.00025969160007493586,0.0042183735037048045
abdom_aorti_aneur_has-cance_haema_has,0,12,abdom_aorti_aneur_has,cance_haema_has,1.2758545,False,0.00025969160007493586,0.004469021117707478
abdom_aorti_aneur_has-cance_skin_excl_melan_has,0,13,abdom_aorti_aneur_has,cance_skin_excl_melan_has,1.08510075,False,0.00025969160007493586,0.01111893487684029
abdom_aorti_aneur_has-cance_solid_organ_any_has,0,14,abdom_aorti_aneur_has,cance_solid_organ_any_has,1.507022,False,0.00025969160007493586,0.052815586663996536
abdom_aorti_aneur_has-cardi_condu_disor_has,0,15,abdom_aorti_aneur_has,cardi_condu_disor_has,1.338069,False,0.00025969160007493586,0.0006795909534299317
abdom_aorti_aneur_has-cardi_any_has,0,16,abdom_aorti_aneur_has,cardi_any_has,3.0020350000000002,True,0.00025969160007493586,0.002254536528013747
abdom_aorti_aneur_has-catar_has,0,17,abdom_aorti_aneur_has,catar_has,2.004706,True,0.00025969160007493586,0.018952318813429028
abdom_aorti_aneur_has-cereb_palsy_has,0,18,abdom_aorti_aneur_has,cereb_palsy_has,1.0688184,False,0.00025969160007493586,0.0012235221157759417
abdom_aorti_aneur_has-chron_liver_disea_any_has,0,19,abdom_aorti_aneur_has,chron_liver_disea_any_has,2.81445,True,0.00025969160007493586,0.019895477360964864
abdom_aorti_aneur_has-chron_obstr_pulmo_disea_has,0,20,abdom_aorti_aneur_has,chron_obstr_pulmo_disea_has,4.95257,True,0.00025969160007493586,0.0256112765586341
abdom_aorti_aneur_has-chron_pancr_has,0,21,abdom_aorti_aneur_has,chron_pancr_has,3.73637,True,0.00025969160007493586,0.006917357347269685
abdom_aorti_aneur_has-conne_tissu_disea_any_excl_ra_has,0,22,abdom_aorti_aneur_has,conne_tissu_disea_any_excl_ra_has,1.7515585,False,0.00025969160007493586,0.01133340654655392
abdom_aorti_aneur_has-coron_heart_disea_any_has,0,23,abdom_aorti_aneur_has,coron_heart_disea_any_has,9.909035,True,0.00025969160007493586,0.0288658195466379
abdom_aorti_aneur_has-cysti_fibro_has,0,24,abdom_aorti_aneur_has,cysti_fibro_has,0.8032345000000001,False,0.00025969160007493586,0.00012661580501166028
abdom_aorti_aneur_has-deafness_has,0,25,abdom_aorti_aneur_has,deafness_has,1.5662530000000001,False,0.00025969160007493586,0.055347902764229746
abdom_aorti_aneur_has-demen_has,0,26,abdom_aorti_aneur_has,demen_has,1.226433,False,0.00025969160007493586,0.001410861827272786
abdom_aorti_aneur_has-depre_has,0,27,abdom_aorti_aneur_has,depre_has,2.024585,True,0.00025969160007493586,0.25009463885425615
abdom_aorti_aneur_has-diabe_eye_disea_has,0,28,abdom_aorti_aneur_has,diabe_eye_disea_has,1.816284,False,0.00025969160007493586,0.021016931633925283
