names,i,j,namei,namej,ABC,a_sig,Pi,Pj
abdom_aorti_aneur_has-addis_disea_has,0,1,abdom_aorti_aneur_has,addis_disea_has,1.324929,False,0.0073085272951988805,0.007624737129324722
abdom_aorti_aneur_has-alcoh_misus_has,0,2,abdom_aorti_aneur_has,alcoh_misus_has,1.4176395,True,0.0073085272951988805,0.08814434128901409
abdom_aorti_aneur_has-anxie_has,0,3,abdom_aorti_aneur_has,anxie_has,1.352438,True,0.0073085272951988805,0.13025975107825855
abdom_aorti_aneur_has-aplas_anaem_has,0,4,abdom_aorti_aneur_has,aplas_anaem_has,1.7224534999999999,False,0.0073085272951988805,0.0015096469500201456
abdom_aorti_aneur_has-asbes_has,0,5,abdom_aorti_aneur_has,asbes_has,2.309065,True,0.0073085272951988805,0.0016779521843129322
abdom_aorti_aneur_has-asthm_has,0,6,abdom_aorti_aneur_has,asthm_has,1.1025655,True,0.0073085272951988805,0.11815197452640777
abdom_aorti_aneur_has-atria_fibri_has,0,7,abdom_aorti_aneur_has,atria_fibri_has,2.86803,True,0.0073085272951988805,0.05158470428430324
abdom_aorti_aneur_has-autis_has,0,8,abdom_aorti_aneur_has,autis_has,0.8007825,False,0.0073085272951988805,0.0012835399180914527
abdom_aorti_aneur_has-benig_prost_hyper_has,0,9,abdom_aorti_aneur_has,benig_prost_hyper_has,1.6272815,True,0.0073085272951988805,0.09670750760348647
abdom_aorti_aneur_has-bipol_affec_disor_has,0,10,abdom_aorti_aneur_has,bipol_affec_disor_has,1.5064635,True,0.0073085272951988805,0.005261663637739134
abdom_aorti_aneur_has-bronc_has,0,11,abdom_aorti_aneur_has,bronc_has,2.050555,True,0.0073085272951988805,0.0083183587009556
abdom_aorti_aneur_has-cance_haema_has,0,12,abdom_aorti_aneur_has,cance_haema_has,1.971584,True,0.0073085272951988805,0.011835768092387674
abdom_aorti_aneur_has-cance_skin_excl_melan_has,0,13,abdom_aorti_aneur_has,cance_skin_excl_melan_has,1.6201474999999999,True,0.0073085272951988805,0.02714134409580138
