names,i,j,namei,namej,ABC,a_sig,Pi,Pj
alcoh_misus_has-diabe_eye_disea_has,2,28,alcoh_misus_has,diabe_eye_disea_has,1.33599,True,0.037881991955881746,0.06130323008666086
alcoh_misus_has-diver_disea_has,2,29,alcoh_misus_has,diver_disea_has,1.218235,True,0.037881991955881746,0.1570945805863084
alcoh_misus_has-eatin_disor_has,2,30,alcoh_misus_has,eatin_disor_has,2.07474,True,0.037881991955881746,0.0016461417257536178
alcoh_misus_has-endom_has,2,31,alcoh_misus_has,endom_has,1.0342965,False,0.037881991955881746,0.01666252021395696
alcoh_misus_has-epile_has,2,32,alcoh_misus_has,epile_has,1.682718,True,0.037881991955881746,0.020560185761081394
alcoh_misus_has-glaucoma_has,2,33,alcoh_misus_has,glaucoma_has,1.0513055,False,0.037881991955881746,0.03591864659783555
alcoh_misus_has-gout_has,2,34,alcoh_misus_has,gout_has,1.5981015,True,0.037881991955881746,0.03642244060206493
alcoh_misus_has-heart_failu_has,2,35,alcoh_misus_has,heart_failu_has,1.683913,True,0.037881991955881746,0.03935190944147282
alcoh_misus_has-heart_valve_disor_any_has,2,36,alcoh_misus_has,heart_valve_disor_any_has,1.376587,True,0.037881991955881746,0.040821826927063896
alcoh_misus_has-hiv_has,2,37,alcoh_misus_has,hiv_has,2.160855,False,0.037881991955881746,0.00015134552390429988
alcoh_misus_has-hyper_has,2,38,alcoh_misus_has,hyper_has,1.2174515,True,0.037881991955881746,0.010127710743458971
alcoh_misus_has-hyperten_has,2,39,alcoh_misus_has,hyperten_has,1.143781,True,0.037881991955881746,0.5464091719533939
alcoh_misus_has-immun_has,2,40,alcoh_misus_has,immun_has,1.7585804999999999,True,0.037881991955881746,0.001167226437782477
alcoh_misus_has-infla_bowel_disea_any_has,2,41,alcoh_misus_has,infla_bowel_disea_any_has,1.185393,True,0.037881991955881746,0.01674130281544139
alcoh_misus_has-intel_disab_or_down_syndr_has,2,42,alcoh_misus_has,intel_disab_or_down_syndr_has,1.1070025000000001,False,0.037881991955881746,0.004177551105029647
