names,i,j,namei,namej,ABC,a_sig,Pi,Pj
abdom_aorti_aneur_has-addis_disea_has,0,1,abdom_aorti_aneur_has,addis_disea_has,2.306775,False,0.00022361939731483757,0.003477837588073303
abdom_aorti_aneur_has-alcoh_misus_has,0,2,abdom_aorti_aneur_has,alcoh_misus_has,2.8721449999999997,True,0.00022361939731483757,0.06846583503312903
abdom_aorti_aneur_has-anxie_has,0,3,abdom_aorti_aneur_has,anxie_has,2.0793749999999998,True,0.00022361939731483757,0.12597061319898048
abdom_aorti_aneur_has-aplas_anaem_has,0,4,abdom_aorti_aneur_has,aplas_anaem_has,1.465656,False,0.00022361939731483757,0.0005226022379236259
abdom_aorti_aneur_has-asbes_has,0,5,abdom_aorti_aneur_has,asbes_has,1.3861755,False,0.00022361939731483757,1.976746053611824e-05
abdom_aorti_aneur_has-asthm_has,0,6,abdom_aorti_aneur_has,asthm_has,1.3569495,False,0.00022361939731483757,0.1325445292935233
abdom_aorti_aneur_has-atria_fibri_has,0,7,abdom_aorti_aneur_has,atria_fibri_has,22.5599,True,0.00022361939731483757,0.006370064157764103
abdom_aorti_aneur_has-autis_has,0,8,abdom_aorti_aneur_has,autis_has,0.8717775,False,0.00022361939731483757,0.0025079965555200017
abdom_aorti_aneur_has-benig_prost_hyper_has,0,9,abdom_aorti_aneur_has,benig_prost_hyper_has,1.9840715,False,0.00022361939731483757,0.004469917013729736
abdom_aorti_aneur_has-bipol_affec_disor_has,0,10,abdom_aorti_aneur_has,bipol_affec_disor_has,2.356925,False,0.00022361939731483757,0.0049986965830709
abdom_aorti_aneur_has-bronc_has,0,11,abdom_aorti_aneur_has,bronc_has,1.1010787,False,0.00022361939731483757,0.0015282717926986414
abdom_aorti_aneur_has-cance_haema_has,0,12,abdom_aorti_aneur_has,cance_haema_has,3.3693,True,0.00022361939731483757,0.003570497559336357
abdom_aorti_aneur_has-cance_skin_excl_melan_has,0,13,abdom_aorti_aneur_has,cance_skin_excl_melan_has,2.70011,True,0.00022361939731483757,0.00347907305435681
abdom_aorti_aneur_has-cance_solid_organ_any_has,0,14,abdom_aorti_aneur_has,cance_solid_organ_any_has,3.51565,True,0.00022361939731483757,0.00976018363970838
abdom_aorti_aneur_has-cardi_condu_disor_has,0,15,abdom_aorti_aneur_has,cardi_condu_disor_has,9.051065,True,0.00022361939731483757,0.00037805268275326135
abdom_aorti_aneur_has-cardi_any_has,0,16,abdom_aorti_aneur_has,cardi_any_has,8.209605,True,0.00022361939731483757,0.0022324875742978536
abdom_aorti_aneur_has-catar_has,0,17,abdom_aorti_aneur_has,catar_has,3.03729,True,0.00022361939731483757,0.006434308404506487
abdom_aorti_aneur_has-cereb_palsy_has,0,18,abdom_aorti_aneur_has,cereb_palsy_has,1.8135595,False,0.00022361939731483757,0.0014529083494046907
abdom_aorti_aneur_has-chron_liver_disea_any_has,0,19,abdom_aorti_aneur_has,chron_liver_disea_any_has,4.313785,True,0.00022361939731483757,0.01881120963268352
